Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
6.503063917,0.58618103,-0.533640289,9.778565369,9.810643242
6.513096917,0.590522003,-0.539478149,9.78425354,9.816892087
6.523129917,0.588276672,-0.534837799,9.793833618,9.826051997
6.533162917,0.622854767,-0.546513519,9.789492645,9.824499546
6.543195917,0.458197174,-0.371228027,9.447603607,9.465990113
6.553227917,0.718356171,-0.678838348,10.04531067,10.0938161
6.563260917,0.563278656,-0.683778076,10.05474106,10.09369373
6.573293917,0.597557373,-0.47735733,9.688153381,9.718295158
6.583326917,0.59905426,-0.482596436,9.579778748,9.610615286
6.593359917,0.573756867,-0.568368073,9.872420197,9.905398515
6.603392917,0.603245544,-0.590821381,9.906698914,9.94261829
6.613424917,0.58618103,-0.532143402,9.774074707,9.806085926
6.623457917,0.5932164,-0.513582001,9.706864471,9.738526071
6.633490917,0.580043793,-0.541274414,9.814191284,9.846206343
6.643523917,0.580941925,-0.554147644,9.835896149,9.868608118
6.653556917,0.593665466,-0.538879395,9.774823151,9.807649938
6.663589917,0.591270447,-0.524958344,9.739197235,9.771240698
6.673621917,0.589174805,-0.533789978,9.765392761,9.797701489
6.683654917,0.601748657,-0.54531601,9.77377533,9.807454063
6.693687917,0.591569824,-0.536035309,9.768685913,9.801250593
6.703720917,0.582588501,-0.546962585,9.798623657,9.831154714
6.713753917,0.596060486,-0.543070679,9.773475952,9.806683744
6.723786917,0.601898346,-0.54172348,9.792935486,9.826359009
6.733818917,0.592318268,-0.547411652,9.81464035,9.847723882
6.743851917,0.597407684,-0.557740173,9.78545105,9.819522508
6.753884917,0.60264679,-0.54531601,9.777367859,9.811089387
6.763917917,0.589923248,-0.543220367,9.80880249,9.841529561
6.773950917,0.590222626,-0.542022858,9.781559143,9.814328851
6.783983917,0.592917023,-0.538879395,9.758956146,9.791790779
6.794015917,0.589923248,-0.542621613,9.778116302,9.810912602
6.804048917,0.595312042,-0.548309784,9.789941711,9.823339491
6.814081917,0.598455505,-0.54172348,9.793833618,9.827043821
6.824114917,0.59561142,-0.550704804,9.785151672,9.81871794
6.834147917,0.602197723,-0.561482391,9.799671478,9.834198781
6.844180917,0.580792236,-0.571361847,9.850565643,9.884200396
6.854212917,0.592917023,-0.546214142,9.788744202,9.821884418
6.864245917,0.58273819,-0.523311768,9.799970856,9.831219038
6.874278917,0.598305817,-0.51956955,9.738448792,9.770634945
6.884311917,0.597856751,-0.536933441,9.770033112,9.803023881
6.894344917,0.5839357,-0.546513519,9.827962646,9.860451699
6.904377917,0.596060486,-0.546064453,9.792336731,9.825646704
6.914409917,0.586031342,-0.533340912,9.767638092,9.799726484
6.924442917,0.602796478,-0.553997955,9.77138031,9.805618313
6.934475917,0.597257996,-0.547711029,9.806856537,9.840281481
6.944508917,0.598455505,-0.535436554,9.785900116,9.818792307
6.954541917,0.591569824,-0.533640289,9.773625641,9.806043289
6.964574917,0.588725739,-0.538879395,9.775272217,9.807799749
6.974606917,0.58737854,-0.545016632,9.797575836,9.830287328
6.984639917,0.591869202,-0.537382507,9.794881439,9.827450917
6.994672917,0.592318268,-0.537232819,9.780361633,9.812998202
7.004705917,0.594114533,-0.534388733,9.785750427,9.818322404
7.014738917,0.591569824,-0.547860718,9.799821167,9.832934513
7.024771917,0.587977295,-0.550555115,9.802814941,9.835853243
7.034803917,0.587977295,-0.529748383,9.767189026,9.799200586
7.044836917,0.593366089,-0.537382507,9.775272217,9.807997257
7.054869917,0.585582275,-0.549207916,9.803114319,9.835933422
7.064902917,0.591270447,-0.546064453,9.782756653,9.815809435
7.074935917,0.598006439,-0.547860718,9.823471985,9.856894283
7.084968917,0.587677918,-0.54756134,9.813742218,9.846559048
7.095000917,0.590971069,-0.525856476,9.736502838,9.76858533
7.105033917,0.602347412,-0.526754608,9.751771088,9.784545578
7.115066917,0.581840057,-0.567170563,9.853709106,9.887153456
7.125099917,0.590522003,-0.56043457,9.836345215,9.869979247
7.135132917,0.601149902,-0.54172348,9.781708832,9.815124717
7.145165917,0.602946167,-0.525856476,9.744735718,9.777522351
7.155197917,0.605341187,-0.538430328,9.781110077,9.814604399
7.165230917,0.582588501,-0.527652741,9.784103851,9.81562606
7.175263917,0.603245544,-0.518821106,9.749974823,9.782386701
7.185296917,0.597856751,-0.53828064,9.800569611,9.833531585
7.195329917,0.595312042,-0.5441185,9.799072723,9.83220665
7.205361917,0.591420136,-0.552201691,9.796977081,9.830333891
7.215394917,0.589025116,-0.540975037,9.792187042,9.824791685
7.225427917,0.590671692,-0.546363831,9.798923035,9.831902111
7.235460917,0.592617645,-0.538430328,9.790241089,9.822928457
7.245493917,0.588875427,-0.537532196,9.771979065,9.804452559
7.255526917,0.590522003,-0.545765076,9.804311829,9.837230616
7.265558917,0.59561142,-0.543070679,9.802365875,9.835448921
7.275591917,0.592767334,-0.534388733,9.777816925,9.810333748
7.285624917,0.598156128,-0.525706787,9.771979065,9.804373168
7.295657917,0.592318268,-0.541124725,9.78889389,9.821715761
7.305690917,0.587228851,-0.537981262,9.805808716,9.838096672
7.315723917,0.591719513,-0.537831574,9.791438599,9.824035047
7.325755917,0.591869202,-0.531095581,9.778565369,9.810846668
7.335788917,0.598754883,-0.539328461,9.783205719,9.816338255
7.345821917,0.593515778,-0.539777527,9.795031128,9.827830664
7.355854917,0.594264221,-0.553249512,9.800868988,9.834442938
7.365887917,0.591869202,-0.540525971,9.793234863,9.825982219
7.375919917,0.592617645,-0.527353363,9.775272217,9.807407616
7.385952917,0.58977356,-0.544417877,9.785900116,9.818760856
7.395985917,0.58857605,-0.545615387,9.814191284,9.846952243
7.406018917,0.585133209,-0.533191223,9.790241089,9.822193967
7.416051917,0.595910797,-0.527353363,9.777966614,9.810292674
7.426084917,0.596808929,-0.534837799,9.782008209,9.814780536
7.436116917,0.588875427,-0.535735931,9.782157898,9.814499498
7.446149917,0.590522003,-0.53588562,9.782906342,9.815352572
7.456182917,0.591270447,-0.533041534,9.784702606,9.817033111
7.466215917,0.5932164,-0.541873169,9.784103851,9.817037252
7.476248917,0.59201889,-0.546812897,9.78664856,9.819774984
7.486281917,0.600850525,-0.544567566,9.784552917,9.818098135
7.496313917,0.604592743,-0.534837799,9.774673462,9.80794704
7.506346917,0.589025116,-0.537981262,9.783954163,9.816421623
7.516379917,0.590971069,-0.534089356,9.789642334,9.821995483
7.526412917,0.604443054,-0.539478149,9.786349182,9.819827819
7.536445917,0.598754883,-0.544567566,9.788295135,9.821699593
7.546477917,0.591270447,-0.537232819,9.78664856,9.819201081
7.556510917,0.593515778,-0.542172546,9.793085175,9.826023066
7.566543917,0.595761108,-0.542322235,9.797575836,9.830642755
7.576576917,0.59905426,-0.537981262,9.785750427,9.818818731
7.586609917,0.59201889,-0.548010407,9.802365875,9.835506013
7.596642917,0.587977295,-0.552201691,9.81119751,9.844299903
7.606674917,0.598455505,-0.550255737,9.796827393,9.830501377
7.616707917,0.601149902,-0.543220367,9.770033112,9.803571623
7.626740917,0.617465973,-0.542322235,9.752220154,9.786785763
7.636773917,0.586330719,-0.529449005,9.762249298,9.794162104
7.646806917,0.586480408,-0.560284882,9.817933502,9.851380445
7.656838917,0.585133209,-0.558937683,9.826316071,9.85957807
7.666871917,0.589025116,-0.527652741,9.764195251,9.79616644
7.676904917,0.599952393,-0.529748383,9.746531982,9.779338521
7.686937917,0.589623871,-0.548459473,9.801318054,9.834342871
7.696970917,0.597707062,-0.55459671,9.799372101,9.833235724
7.707003917,0.596359863,-0.53588562,9.780062256,9.812870947
7.717035917,0.58977356,-0.536334686,9.771829376,9.80429177
7.727068917,0.592617645,-0.542022858,9.792037354,9.824916284
7.737101917,0.597707062,-0.545166321,9.79473175,9.828083746
7.747134917,0.593665466,-0.538130951,9.771679688,9.804475892
7.757167917,0.596958618,-0.545765076,9.777367859,9.810766604
7.767199917,0.59561142,-0.540076904,9.786049805,9.819022701
7.777232917,0.604443054,-0.545166321,9.783205719,9.817009314
7.787265917,0.582588501,-0.529449005,9.774523773,9.806173596
7.797298917,0.609382782,-0.526904297,9.757459259,9.790658134
7.807331917,0.58977356,-0.551602936,9.807155914,9.840345816
7.817364917,0.595910797,-0.549058228,9.817933502,9.851314271
7.827396917,0.590372315,-0.540975037,9.776469727,9.809207602
7.837429917,0.603544922,-0.546663208,9.764195251,9.79809247
7.847462917,0.5932164,-0.548309784,9.792187042,9.825450442
7.857495917,0.590072937,-0.54875885,9.789642334,9.822750092
7.867528917,0.597108307,-0.538729706,9.786049805,9.819039607
7.877560917,0.599802704,-0.549806671,9.792187042,9.825933937
7.887593917,0.597257996,-0.55579422,9.800419922,9.83432026
7.897626917,0.595910797,-0.540226593,9.78889389,9.82188363
7.907659917,0.597557373,-0.544417877,9.781559143,9.814905242
7.917692917,0.59201889,-0.546663208,9.77602066,9.809174633
7.927725875,0.598006439,-0.554297333,9.782906342,9.816828089
7.937757875,0.592767334,-0.555943909,9.793534241,9.827194903
7.947790875,0.595910797,-0.553997955,9.796977081,9.830706147
7.957823875,0.60144928,-0.553848267,9.77961319,9.813731364
7.967856875,0.594713287,-0.547261963,9.780511322,9.813846405
7.977889875,0.593366089,-0.544268189,9.793983307,9.827024992
7.987921875,0.597707062,-0.544717255,9.774523773,9.807919535
7.997954875,0.591120758,-0.546064453,9.780810699,9.813861018
8.007987875,0.601748657,-0.540525971,9.77138031,9.804802034
8.018020875,0.60025177,-0.544268189,9.783954163,9.817448197
8.028053875,0.597257996,-0.548609161,9.785900116,9.819446533
8.038085875,0.598605194,-0.551004181,9.7900914,9.823839545
8.048118875,0.585582275,-0.545166321,9.791438599,9.824071597
8.058151875,0.602048035,-0.548160095,9.778265991,9.812106151
8.068184875,0.602946167,-0.562530212,9.808054047,9.842657593
8.078217875,0.583187256,-0.551602936,9.813742218,9.846517633
8.088250875,0.610879669,-0.543819122,9.764045563,9.798239585
8.098282875,0.586330719,-0.555943909,9.803413696,9.836654789
8.108315875,0.590072937,-0.542471924,9.791887665,9.824638716
8.118348875,0.597257996,-0.553698578,9.78889389,9.822715654
8.128381875,0.585282898,-0.540825348,9.800569611,9.832914767
8.138414875,0.608035584,-0.548160095,9.769284668,9.80352537
8.148446875,0.589923248,-0.547711029,9.766440582,9.799559095
8.158479875,0.606688385,-0.533041534,9.762099609,9.795447558
8.168512875,0.602347412,-0.545615387,9.791139221,9.824811744
8.178545875,0.593815155,-0.556542664,9.799671478,9.833408222
8.188578875,0.592318268,-0.547411652,9.789492645,9.822660877
8.198610875,0.596060486,-0.549207916,9.774224396,9.807771407
8.208643875,0.599802704,-0.557141419,9.792037354,9.826197911
8.218676875,0.599653015,-0.557889862,9.799970856,9.834137156
8.228709875,0.594264221,-0.553249512,9.794132996,9.827729958
8.238742875,0.595910797,-0.543070679,9.783804474,9.81696824
8.248775875,0.600850525,-0.545016632,9.758656769,9.792315682
8.258807875,0.591420136,-0.547411652,9.777667236,9.810821264
8.268840875,0.588426361,-0.543220367,9.782606964,9.815331526
8.278873875,0.598006439,-0.551303558,9.78545105,9.819195464
8.288906875,0.60264679,-0.550555115,9.792935486,9.826895721
8.298939875,0.602497101,-0.553548889,9.79248642,9.826607218
8.308971875,0.603245544,-0.552800446,9.787097626,9.821240933
8.319004875,0.58977356,-0.556842041,9.783355408,9.816921561
8.329037875,0.603544922,-0.556842041,9.789492645,9.823874276
8.339070875,0.594264221,-0.559087372,9.802814941,9.836712328
8.349103875,0.597407684,-0.557889862,9.786498871,9.820575196
8.359135875,0.599952393,-0.558787994,9.784403229,9.818693062
8.369168875,0.598904572,-0.556093597,9.783954163,9.818028612
8.379201875,0.60144928,-0.555644531,9.779463501,9.813683735
8.389234875,0.603544922,-0.564176788,9.764195251,9.799085204
8.399267875,0.604143677,-0.556392975,9.783505096,9.817919061
8.409300875,0.606688385,-0.566571808,9.792785797,9.827905579
8.419332875,0.60264679,-0.552201691,9.774224396,9.80834198
8.429365875,0.598006439,-0.555045776,9.775122528,9.809113515
8.439398875,0.589324493,-0.555345154,9.784552917,9.818003228
8.449431875,0.597707062,-0.559686127,9.786049805,9.820248117
8.459464875,0.598904572,-0.564925232,9.775421906,9.810030613
8.469496875,0.603844299,-0.557291107,9.783205719,9.817653256
8.479529875,0.598006439,-0.562380524,9.802665253,9.836977666
8.489562875,0.598305817,-0.566122742,9.791139221,9.825725014
8.499595875,0.592917023,-0.560733948,9.783804474,9.81777995
8.509628875,0.600850525,-0.567020874,9.79128891,9.82608124
8.519660875,0.607137451,-0.570314026,9.800120544,9.835458132
8.529693875,0.602946167,-0.571361847,9.790540466,9.825715295
8.539726875,0.601748657,-0.56746994,9.801318054,9.836155711
8.549759875,0.601149902,-0.567170563,9.807305603,9.84206822
8.559792875,0.598754883,-0.562979279,9.795480194,9.829897523
8.569824875,0.59201889,-0.559536438,9.780062256,9.813928119
8.579857875,0.611029358,-0.551752625,9.76554245,9.800184038
8.589890875,0.616418152,-0.555345154,9.77377533,9.808927758
8.599923875,0.592617645,-0.55579422,9.782157898,9.815840057
8.609956875,0.595910797,-0.549058228,9.780810699,9.814317732
8.619988875,0.603544922,-0.570164337,9.789941711,9.82508588
8.630021875,0.601149902,-0.559386749,9.794881439,9.829241942
8.640054875,0.609532471,-0.564176788,9.790390778,9.825557331
8.650087875,0.609382782,-0.56866745,9.79592926,9.831325451
8.660120875,0.599802704,-0.559985504,9.796078949,9.830387064
8.670152875,0.604143677,-0.562979279,9.793983307,9.828735639
8.680185875,0.606987763,-0.551303558,9.769883423,9.804233364
8.690218875,0.597257996,-0.555045776,9.786349182,9.820255763
8.700251875,0.592617645,-0.564925232,9.81464035,9.848730954
8.710284875,0.594264221,-0.565523987,9.787097626,9.821417784
8.720316875,0.601748657,-0.555494843,9.761800232,9.796092064
8.730349875,0.599653015,-0.552201691,9.778265991,9.812186109
8.740382875,0.606538696,-0.540525971,9.752369843,9.786152209
8.750415875,0.613125,-0.541573792,9.757010193,9.791244678
8.760448875,0.623004456,-0.5640271,9.808054047,9.843992346
8.770481875,0.596808929,-0.569266205,9.809401245,9.844013292
8.780513875,0.606239319,-0.530197449,9.704319763,9.737682348
8.790546875,0.621956635,-0.551902313,9.739047546,9.774480719
8.800579875,0.601149902,-0.573008423,9.816137238,9.851206531
8.810612875,0.607137451,-0.562380524,9.791139221,9.826051851
8.820645875,0.615969086,-0.564925232,9.79592926,9.831520152
8.830677875,0.592168579,-0.580043793,9.81464035,9.849582714
8.840710875,0.593515778,-0.562979279,9.792785797,9.826894744
8.850743875,0.611328735,-0.54531601,9.747130737,9.781495284
8.860776875,0.614472199,-0.558488617,9.767787781,9.803018094
8.870809875,0.640218658,-0.533789978,9.626781006,9.662801054
8.880841875,0.635129242,-0.51717453,9.659263458,9.69392744
8.890874875,0.620459747,-0.597856751,9.769134979,9.807058745
8.900907875,0.636027374,-0.589025116,9.693093109,9.731779664
8.910940875,0.58273819,-0.614921265,9.858349457,9.894683723
8.920973875,0.519719238,-0.624651032,9.945019226,9.978161374
8.931005917,0.519270172,-0.598156128,9.92346405,9.955027424
8.941038917,0.546513519,-0.646056519,9.975555725,10.01138243
8.951071917,0.556243286,-0.657881928,9.942324829,9.979581065
8.961104917,0.631237335,-0.706830139,9.9387323,9.983810352
8.971137917,0.63183609,-0.805175629,9.960137787,10.01258555
8.981169917,0.581241303,-1.043779449,10.2068248,10.27650668
8.991202917,0.35102005,-1.331481171,10.13811768,10.23120165
9.001235917,0.169447632,-1.247206421,9.804760895,9.885219904
9.011268917,0.825533295,-0.820144501,9.167685699,9.241244684
9.021301917,0.789907379,-0.123193817,8.804690552,8.840910931
9.031333917,0.615819397,0.081580353,9.064849548,9.08610952
9.041366917,0.638272705,0.241447907,9.857451324,9.881044264
9.051399917,0.493673401,0.622106323,10.62280975,10.6524559
9.061432917,0.96294754,-0.593815155,9.667795715,9.733763835
9.071465917,0.76760376,-0.495319977,9.388177185,9.43251972
9.081497917,0.449215851,-0.578097839,10.15143997,10.17780553
9.091530917,0.653840332,-0.637224884,9.900262299,9.942271185
9.101563917,0.572559357,-0.560733948,9.868827667,9.901313363
9.111596917,0.636925507,-0.580193481,9.897268524,9.934697923
9.121629917,0.66925827,-0.594563599,9.764195251,9.8051477
9.131661917,0.732277222,-0.639320526,9.47065567,9.52041383
9.141694917,1.26367218,-0.994382172,10.15518219,10.28170164
9.151727917,-0.410446472,-0.463286591,11.68799469,11.70437186
9.161760917,0.503852234,-0.042212219,7.957153015,7.973200929
9.171793917,-0.081280975,-0.26914032,9.469607849,9.473780445
9.181825917,0.201031952,-0.566571808,10.41938278,10.43671189
9.191858917,0.958007813,-0.820443878,10.60664337,10.68137588
9.201891917,1.385668488,-0.631985779,9.572743378,9.693136693
9.211924917,2.189945984,-2.385589142,9.039402466,9.601963128
9.221957917,3.155288544,-4.328848114,8.94884079,10.42959842
9.231989917,3.058439941,-4.273313599,9.31737442,10.69713654
9.242022917,2.356848907,-4.001778259,9.856702881,10.89603403
9.252055917,1.385518799,-3.358715515,10.07000931,10.7054061
9.262088917,0.512833557,-2.40100708,10.201436,10.49271794
9.272121917,0.375269623,-2.24772583,8.894803162,9.182081571
9.282153917,-0.11466156,-0.631087647,10.33795212,10.35783148
9.292186917,-1.136436768,0.961600342,9.660910034,9.7749346
9.302219917,-2.001338196,1.323847046,9.879605255,10.16683459
9.312252917,-0.792003021,0.197589111,10.7138205,10.74487133
9.322285917,-0.77808197,-0.533041534,10.11955627,10.16341301
9.332317917,-1.403930511,-0.602946167,10.52880524,10.63909323
9.342350917,-0.985400848,-1.180145874,11.66733765,11.76819981
9.352383917,-1.102457428,-1.234782257,11.71239395,11.82878995
9.362416917,-1.713486786,-0.767753449,10.82638641,10.98799914
9.372448917,-0.930614777,-1.065634003,10.34274216,10.43905815
9.382481917,-0.504600678,-2.295476532,9.867181091,10.14322912
9.392514917,-0.985101471,-2.065105591,9.950258331,10.20993276
9.402547917,-0.977766724,-1.732197876,9.585616608,9.789820376
9.412580917,-0.656534729,-1.55855896,8.8903125,9.04974034
9.422613917,0.322728882,-1.120719452,8.794212341,8.871208301
9.432645917,0.756526794,-0.492026825,8.883726196,8.929446473
9.442678917,-1.336869965,0.29488678,7.0111203,7.143527657
9.452711917,-0.451760559,-0.874780884,6.590794373,6.663925244
9.462744917,2.872825928,-1.599723358,9.060957642,9.639149185
9.472776917,4.221521301,-1.402733002,11.75879745,12.57212073
9.482809917,1.081950073,-0.277073822,9.64624054,9.710681872
